Día,Damage Promedio,Densidad Promedio,Fracción de Volumen Promedio,Energia de Deformacion,Modulo de elasticidad promedio,% de Cenizas alpha,Promedios densida tejido
103,0.1614012890521065,1.46836200169616,0.6793385678319831,93.96265912936259,8335630.674354596,0.6361750023471469,2.1614467315550705
104,0.10571740798171791,1.480480450985288,0.67933753170524,88.53536921121253,8889125.762121651,0.6491526009039752,2.1792887842837017
105,0.05153028964490969,1.4918209336453054,0.6793362827350925,83.86040376379616,9427743.100625105,0.6612257002943344,2.195986403748455
106,0.576310169504507,1.3557629740454074,0.6793355946385412,301.9289385426179,4211456.446788856,0.3624224988502262,1.995707250884568
107,0.5754870203573417,1.3560436826358504,0.6793347213249358,301.48886305578276,4219638.509545576,0.36303591953614,1.9961230435493127
108,0.5746647717350344,1.3563234417063523,0.6793336435559799,301.0796327947722,4227811.621128711,0.36369342273849475,1.9965380445402305
109,0.5738434643830488,1.356602218843919,0.6793323469618904,300.70220582396496,4235975.376530321,0.3643966182372981,1.9969522490388099
110,0.573023134025869,1.3568799863474776,0.6793308192181906,300.35770559776694,4244129.42065076,0.3651473611867468,1.997365653141533
111,0.5722038113192636,1.3571567212354043,0.6793290500469071,300.0474371939823,4252273.448773169,0.3659477758540481,1.9977782538612074
112,0.5713855218027142,1.3574324052529778,0.6793270312177458,299.77290704598767,4260407.207036334,0.36680028386071556,1.9981900491282791
113,0.5705682858520269,1.35770702487969,0.6793247565492184,299.53584665839514,4268530.492905727,0.3677076377021339,1.9986010377921106
114,0.5697521186321051,1.3579805713365243,0.6793222219097632,299.33824048553123,4276643.155642942,0.3686729606231761,1.9990112196222591
115,0.5689370300499037,1.3582530405931088,0.6793194252188267,299.1823593860183,4284745.096773324,0.3696997941134014,1.9994205953097182
116,0.5681230247075677,1.3585244333747961,0.679316366447921,299.0708014349603,4292836.270551774,0.37079215455775083,1.9998291664681551
117,0.5673101018557442,1.3587947551696615,0.6793130476216575,299.0065407312674,4300916.684426826,0.37195460116558776,2.00023693563512
118,0.5664982553470881,1.359064016235403,0.6793094728187488,298.9929865828586,4308986.399502791,0.3731923178092169,2.000643906273256
119,0.5656874735899522,1.3593322316061613,0.6793056481729881,299.0340557809629,4317045.531000083,0.3745112120148937,2.001050082771472
120,0.5648777395022785,1.35959942109921,0.6793015818741791,299.1342611372352,4325094.248713535,0.3759180356584165,2.001455470446096
121,0.5640690304656861,1.359865609321552,0.6792972841690409,299.29882109879236,4333132.777468757,0.3774205330548885,2.0018600755420124
122,0.5632613182797541,1.3601308256764149,0.6792927673620754,299.53379587099,4341161.397576574,0.37902762394899014,2.0022639052337707
123,0.5624545691165191,1.3603951043695937,0.6792880458163845,299.8462586006029,4349180.445285304,0.3807496320310053,2.0026669676266584
124,0.5624545691165191,1.3606527270080504,0.6792778429550118,191.72236814876555,4349180.445285304,0.5111953762457307,2.0030764595241264
125,0.5624545691165191,1.3609091725708127,0.679267216043778,191.38464781592535,4349180.445285304,0.5115088131384434,2.003485491547238
126,0.5624545691165191,1.3611644645319916,0.6792561786522815,191.0483929657897,4349180.445285304,0.5118217383500414,2.003894055657997
127,0.5624545691165191,1.3614186033160107,0.6792447306504982,190.71359526098615,4349180.445285304,0.5121341533726145,2.0043021536071053
128,0.5624545691165191,1.3616715893439524,0.679232871908257,190.38024642720893,4349180.445285304,0.5124460596929605,2.00470978713932
129,0.5624545691165191,1.3619234230337272,0.6792206022953324,190.04833825086945,4349180.445285304,0.5127574587925888,2.005116957993386
130,0.5624545691165191,1.362174104800151,0.6792079216814844,189.71786258040717,4349180.445285304,0.5130683521477338,2.0055236679020236
131,0.5624545691165191,1.362423635054866,0.6791948299364032,189.3888113254491,4349180.445285304,0.5133787412293906,2.005929918592004
132,0.5551572619134686,1.3626996507338114,0.6791969245945765,188.42891881827464,4421715.326352772,0.5139212442331593,2.006330149486884
133,0.5543370706277404,1.3629752025529693,0.6791990112534773,187.36756111341575,4429867.9881097,0.5144645775419487,2.006729718620951
134,0.55351728797537,1.3632502844438477,0.6792010868536713,186.30788210841857,4438016.588070792,0.5150084575811987,2.0071286260715953
135,0.5526979223971832,1.3635248905592996,0.6792031484344498,185.2507417732095,4446161.04233465,0.515552612344366,2.0075268719582944
136,0.5518789821262144,1.3637990152740385,0.6792051931339417,184.1969525677561,4454301.269065305,0.5160967814755341,2.00792445644274
137,0.5510604751854509,1.3640726531851854,0.6792072181892407,183.1472809044121,4462437.188514655,0.5166407163848463,2.0083213797289683
138,0.5502424093855,1.3643457991130576,0.6792092209366373,182.10244537652216,4470568.723045639,0.5171841802402384,2.0087176420636026
139,0.5494247923223956,1.3646184481015036,0.6792111988116566,181.06311894689776,4478695.797154046,0.517726947908054,2.0091132437358903
140,0.5486076313752739,1.3648905954186485,0.679213149349273,180.02992892719246,4486818.33749162,0.5182688058006617,2.0095081850779213
141,0.5477909337041138,1.365162236557447,0.6792150701840399,179.0034585644336,4494936.272888518,0.5188095517627007,2.0099024664647587
142,0.5469747062474257,1.3654333672363945,0.6792169590502933,177.98424913501435,4503049.534376279,0.5193489948543646,2.01029608831464
143,0.5461589557200026,1.3657039834000473,0.6792188137822687,176.97280026533286,4511158.055210187,0.5198869551930875,2.010689051089095
144,0.5453436886106244,1.3659740812196886,0.6792206323142835,175.9695716640232,4519261.770892081,0.5204232636939267,2.0110813552931233
145,0.544528911179796,1.3662436570938952,0.6792224126808788,174.97498404031955,4527360.619192848,0.520957761765502,2.0114730014753315
146,0.54371462945745,1.366512707649222,0.6792241530170082,173.98942217088154,4535454.540175246,0.5214903010541113,2.011863990228119
